id,label
2999,0
3000,1
3001,0
3002,1
3003,0
3004,0
3005,1
3006,0
3007,0
3008,0
3009,0
3010,0
3011,1
3012,1
3013,0
3014,1
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,1
3024,1
3025,1
3026,1
3027,1
3028,0
3029,0
3030,0
3031,0
3032,1
3033,1
3034,0
3035,0
3036,1
3037,0
3038,1
3039,1
3040,1
3041,0
3042,0
3043,1
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,0
3054,0
3055,1
3056,1
3057,0
3058,1
3059,0
3060,0
3061,1
3062,0
3063,0
3064,1
3065,0
3066,1
3067,0
3068,1
3069,1
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,1
3078,0
3079,0
3080,0
3081,0
3082,0
3083,1
3084,0
3085,0
3086,0
3087,1
3088,0
3089,0
3090,0
3091,1
3092,0
3093,1
3094,1
3095,0
3096,0
3097,0
3098,0
3099,1
3100,0
3101,0
3102,0
3103,0
3104,0
3105,1
3106,1
3107,1
3108,0
3109,1
3110,0
3111,0
3112,0
3113,1
3114,0
3115,0
3116,0
3117,0
3118,1
3119,1
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3126,1
3127,0
3128,0
3129,0
3130,1
3131,1
3132,0
3133,0
3134,1
3135,0
3136,0
3137,0
3138,0
3139,0
3140,1
3141,1
3142,1
3143,0
3144,1
3145,0
3146,0
3147,1
3148,0
3149,1
3150,0
3151,1
3152,1
3153,0
3154,0
3155,1
3156,0
3157,1
3158,1
3159,1
3160,1
3161,1
3162,0
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3169,0
3170,0
3171,1
3172,0
3173,1
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,1
3181,0
3182,0
3183,0
3184,1
3185,0
3186,0
3187,0
3188,0
3189,1
3190,0
3191,0
3192,0
3193,1
3194,1
3195,0
3196,0
3197,0
3198,1
3199,0
3200,0
3201,1
3202,0
3203,0
3204,1
3205,0
3206,1
3207,0
3208,1
3209,0
3210,0
3211,1
3212,1
3213,1
3214,0
3215,0
3216,0
3217,0
3218,1
3219,1
3220,0
3221,0
3222,0
3223,0
3224,0
3225,1
3226,0
3227,0
3228,0
3229,1
3230,1
3231,0
3232,0
3233,0
3234,1
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,1
3245,0
3246,0
3247,1
3248,0
3249,0
3250,1
3251,0
3252,0
3253,1
3254,1
3255,1
3256,1
3257,0
3258,0
3259,0
3260,0
3261,1
3262,0
3263,1
3264,1
3265,1
3266,1
3267,1
3268,0
3269,1
3270,1
3271,1
3272,0
3273,1
3274,0
3275,0
3276,1
3277,0
3278,0
3279,0
3280,0
3281,0
3282,0
3283,1
3284,0
3285,1
3286,1
3287,1
3288,1
3289,1
3290,0
3291,0
3292,0
3293,0
3294,1
3295,0
3296,0
3297,0
3298,0
3299,0
3300,1
3301,0
3302,1
3303,1
3304,0
3305,0
3306,1
3307,0
3308,0
3309,0
3310,1
3311,1
3312,1
3313,0
3314,0
3315,1
3316,0
3317,1
3318,1
3319,0
3320,0
3321,0
3322,1
3323,0
3324,0
3325,0
3326,0
3327,0
3328,1
3329,1
3330,1
3331,0
3332,1
3333,0
3334,0
3335,0
3336,1
3337,0
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,0
3345,1
3346,1
3347,1
3348,0
3349,1
3350,1
3351,0
3352,1
3353,0
3354,1
3355,1
3356,0
3357,1
3358,1
3359,0
3360,0
3361,0
3362,1
3363,0
3364,0
3365,1
3366,0
3367,0
3368,0
3369,1
3370,0
3371,1
3372,0
3373,0
3374,0
3375,0
3376,0
3377,1
3378,1
3379,1
3380,0
3381,0
3382,1
3383,0
3384,1
3385,1
3386,0
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,1
3394,1
3395,0
3396,1
3397,0
3398,0
3399,0
3400,0
3401,0
3402,1
3403,1
3404,1
3405,1
3406,0
3407,1
3408,1
3409,1
3410,1
3411,1
3412,0
3413,0
3414,1
3415,0
3416,1
3417,1
3418,0
3419,0
3420,1
3421,0
3422,0
3423,0
3424,0
3425,0
3426,0
3427,1
3428,0
3429,0
3430,0
3431,1
3432,0
3433,0
3434,1
3435,0
3436,0
3437,1
3438,1
3439,1
3440,1
3441,0
3442,0
3443,1
3444,0
3445,0
3446,0
3447,0
3448,0
3449,1
3450,0
3451,1
3452,0
3453,1
3454,0
3455,0
3456,0
3457,1
3458,0
3459,1
3460,0
3461,0
3462,0
3463,0
3464,1
3465,0
3466,0
3467,0
3468,0
3469,0
3470,0
3471,1
3472,1
3473,1
3474,1
3475,0
3476,1
3477,0
3478,1
3479,0
3480,0
3481,0
3482,1
3483,0
3484,1
3485,1
3486,0
3487,0
3488,0
3489,0
3490,1
3491,0
3492,0
3493,0
3494,1
3495,0
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,1
3504,0
3505,0
3506,0
3507,1
3508,1
3509,0
3510,0
3511,1
3512,1
3513,1
3514,1
3515,1
3516,0
3517,1
3518,0
3519,1
3520,1
3521,1
3522,0
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,1
3531,1
3532,1
3533,0
3534,1
3535,1
3536,0
3537,1
3538,1
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,1
3546,1
3547,0
3548,1
3549,1
3550,1
3551,0
3552,0
3553,0
3554,0
3555,1
3556,1
3557,0
3558,1
3559,1
3560,0
3561,0
3562,0
3563,1
3564,1
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,1
3573,0
3574,1
3575,0
3576,1
3577,0
3578,1
3579,0
3580,0
3581,1
3582,0
3583,1
3584,0
3585,0
3586,0
3587,0
3588,0
3589,1
3590,1
3591,0
3592,1
3593,1
3594,0
3595,1
3596,1
3597,0
3598,1
3599,0
3600,0
3601,1
3602,1
3603,1
3604,1
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,0
3612,1
3613,1
3614,0
3615,0
3616,0
3617,1
3618,1
3619,0
3620,1
3621,0
3622,0
3623,1
3624,1
3625,0
3626,1
3627,1
3628,1
3629,0
3630,0
3631,0
3632,1
3633,0
3634,0
3635,0
3636,0
3637,0
3638,1
3639,0
3640,0
3641,0
3642,0
3643,0
3644,0
3645,0
3646,0
3647,0
3648,1
3649,1
3650,1
3651,0
3652,0
3653,0
3654,1
3655,1
3656,0
3657,0
3658,1
3659,1
3660,0
3661,0
3662,1
3663,0
3664,0
3665,0
3666,1
3667,0
3668,0
3669,0
3670,0
3671,1
3672,0
3673,0
3674,1
3675,0
3676,1
3677,0
3678,1
3679,0
3680,1
3681,0
3682,1
3683,1
3684,1
3685,1
3686,0
3687,1
3688,0
3689,1
3690,0
3691,1
3692,0
3693,1
3694,0
3695,0
3696,0
3697,0
3698,0
3699,0
3700,1
3701,1
3702,0
3703,0
3704,0
3705,1
3706,0
3707,1
3708,1
3709,1
3710,0
3711,1
3712,0
3713,0
3714,0
3715,1
3716,0
3717,1
3718,0
3719,1
3720,1
3721,0
3722,0
3723,0
3724,0
3725,1
3726,0
3727,0
3728,1
3729,0
3730,1
3731,1
3732,0
3733,0
3734,0
3735,0
3736,1
3737,1
3738,1
3739,1
3740,0
3741,0
3742,1
3743,0
3744,0
3745,1
3746,0
3747,0
3748,1
3749,1
3750,1
3751,1
3752,0
3753,0
3754,1
3755,1
3756,0
3757,0
3758,1
3759,0
3760,0
3761,0
3762,1
3763,0
3764,1
3765,1
3766,0
3767,1
3768,1
3769,0
3770,0
3771,0
3772,0
3773,1
3774,1
3775,0
3776,1
3777,1
3778,0
3779,0
3780,0
3781,1
3782,0
3783,0
3784,0
3785,0
3786,0
3787,0
3788,0
3789,1
3790,1
3791,1
3792,0
3793,1
3794,0
3795,0
3796,1
3797,0
3798,0
3799,0
3800,0
3801,0
3802,1
3803,1
3804,0
3805,0
3806,0
3807,0
3808,1
3809,1
3810,1
3811,1
3812,0
3813,1
3814,0
3815,1
3816,0
3817,0
3818,1
3819,0
3820,1
3821,1
3822,0
3823,0
3824,1
3825,0
3826,0
3827,0
3828,0
3829,0
3830,1
3831,0
3832,1
3833,1
3834,1
3835,0
3836,0
3837,1
3838,0
3839,0
3840,1
3841,0
3842,1
3843,0
3844,0
3845,1
3846,0
3847,1
3848,0
3849,1
3850,1
3851,1
3852,0
3853,1
3854,1
3855,1
3856,1
3857,0
3858,1
3859,1
3860,1
3861,1
3862,1
3863,1
3864,0
3865,0
3866,1
3867,0
3868,1
3869,1
3870,1
3871,1
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,0
3879,1
3880,0
3881,0
3882,1
3883,1
3884,0
3885,0
3886,0
3887,0
3888,0
3889,0
3890,1
3891,1
3892,1
3893,0
3894,0
3895,0
3896,0
3897,0
3898,1
3899,0
3900,0
3901,1
3902,1
3903,1
3904,1
3905,1
3906,1
3907,1
3908,0
3909,0
3910,0
3911,1
3912,0
3913,1
3914,1
3915,0
3916,0
3917,0
3918,0
3919,0
3920,1
3921,0
3922,0
3923,0
3924,0
3925,0
3926,1
3927,1
3928,0
3929,1
3930,0
3931,1
3932,0
3933,0
3934,0
3935,0
3936,1
3937,0
3938,0
3939,0
3940,0
3941,0
3942,1
3943,0
3944,0
3945,0
3946,0
3947,1
3948,0
3949,1
3950,1
3951,0
3952,0
3953,1
3954,1
3955,1
3956,0
3957,0
3958,0
3959,1
3960,1
3961,0
3962,0
3963,1
3964,1
3965,0
3966,1
3967,0
3968,0
3969,1
3970,0
3971,1
3972,0
3973,1
3974,0
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,0
3983,0
3984,0
3985,0
3986,1
3987,0
3988,1
3989,0
3990,0
3991,1
3992,0
3993,0
3994,0
3995,1
3996,0
3997,0
3998,1
3999,0
4000,1
4001,0
4002,0
4003,1
4004,1
4005,1
4006,1
4007,0
4008,0
4009,0
4010,0
4011,1
4012,1
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,0
4020,1
4021,1
4022,0
4023,1
4024,0
4025,0
4026,1
4027,0
4028,0
4029,1
4030,1
4031,0
4032,1
4033,0
4034,1
4035,0
4036,0
4037,1
4038,1
4039,0
4040,1
4041,1
4042,1
4043,0
4044,0
4045,1
4046,0
4047,0
4048,0
4049,1
4050,0
4051,1
4052,0
4053,0
4054,0
4055,1
4056,1
4057,0
4058,1
4059,1
4060,0
4061,0
4062,1
4063,1
4064,1
4065,0
4066,0
4067,0
4068,0
4069,0
4070,1
4071,0
4072,0
4073,0
4074,0
4075,0
4076,0
4077,1
4078,0
4079,0
4080,0
4081,0
4082,0
4083,0
4084,1
4085,0
4086,0
4087,0
4088,0
4089,0
4090,1
4091,0
4092,0
4093,1
4094,1
4095,0
4096,0
4097,0
4098,0
4099,0
4100,1
4101,1
4102,0
4103,1
4104,0
4105,1
4106,1
4107,0
4108,1
4109,1
4110,1
4111,1
4112,1
4113,0
4114,1
4115,0
4116,1
4117,1
4118,0
4119,0
4120,1
4121,1
4122,1
4123,0
4124,1
4125,1
4126,0
4127,0
4128,1
4129,0
4130,0
4131,1
4132,1
4133,1
4134,1
4135,0
4136,1
4137,0
4138,0
4139,0
4140,1
4141,1
4142,0
4143,1
4144,0
4145,1
4146,0
4147,0
4148,0
4149,1
4150,0
4151,1
4152,1
4153,0
4154,0
4155,0
4156,0
4157,1
4158,1
4159,1
4160,1
4161,0
4162,0
4163,1
4164,0
4165,0
4166,0
4167,1
4168,0
4169,1
4170,1
4171,0
4172,0
4173,0
4174,0
4175,0
4176,1
4177,1
4178,1
4179,0
4180,1
4181,1
4182,1
4183,1
4184,0
4185,0
4186,1
4187,0
4188,0
4189,0
4190,1
4191,0
4192,0
4193,1
4194,0
4195,1
4196,1
4197,0
4198,0
4199,0
4200,1
4201,0
4202,0
4203,1
4204,1
4205,0
4206,1
4207,1
4208,0
4209,0
4210,0
4211,1
4212,0
4213,0
4214,0
4215,0
4216,1
4217,0
4218,1
4219,0
4220,0
4221,1
4222,1
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,0
4231,1
4232,0
4233,0
4234,0
4235,1
4236,0
4237,1
4238,1
4239,1
4240,0
4241,0
4242,0
4243,0
4244,0
4245,1
4246,1
4247,1
4248,1
4249,0
4250,0
4251,1
4252,0
4253,0
4254,0
4255,0
4256,0
4257,1
4258,1
4259,0
4260,1
4261,0
4262,1
4263,0
4264,0
4265,0
4266,0
4267,0
4268,1
4269,0
4270,1
4271,1
4272,0
4273,0
4274,1
4275,0
4276,0
4277,1
4278,0
4279,1
4280,1
4281,0
4282,0
4283,1
4284,1
4285,1
4286,1
4287,0
4288,1
4289,0
4290,0
4291,1
4292,0
4293,0
4294,0
4295,0
4296,0
4297,1
4298,0
4299,0
4300,1
4301,0
4302,0
4303,1
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,1
4311,1
4312,1
4313,1
4314,0
4315,0
4316,0
4317,0
4318,0
4319,1
4320,1
4321,0
4322,0
4323,1
4324,0
4325,0
4326,0
4327,0
4328,0
4329,1
4330,0
4331,0
4332,0
4333,0
4334,1
4335,0
4336,1
4337,0
4338,1
4339,0
4340,0
4341,0
4342,0
4343,1
4344,0
4345,0
4346,1
4347,0
4348,0
4349,1
4350,0
4351,0
4352,0
4353,0
4354,0
4355,1
4356,1
4357,0
4358,0
4359,0
4360,1
4361,0
4362,0
4363,0
4364,0
4365,0
4366,1
4367,1
4368,1
4369,0
4370,0
4371,0
4372,1
4373,0
4374,1
4375,0
4376,0
4377,0
4378,0
4379,1
4380,1
4381,1
4382,1
4383,0
4384,0
4385,1
4386,1
4387,0
4388,1
4389,0
4390,0
4391,1
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,0
4399,0
4400,0
4401,0
4402,1
4403,1
4404,1
4405,0
4406,1
4407,0
4408,0
4409,0
4410,0
4411,1
4412,1
4413,1
4414,0
4415,0
4416,1
4417,1
4418,0
4419,1
4420,0
4421,0
4422,0
4423,0
4424,0
4425,1
4426,1
4427,0
4428,1
4429,1
4430,0
4431,0
4432,0
4433,0
4434,1
4435,1
4436,0
4437,1
4438,0
4439,0
4440,1
4441,1
4442,1
4443,1
4444,1
4445,1
4446,0
4447,1
4448,0
4449,1
4450,1
4451,0
4452,0
4453,1
4454,1
4455,1
4456,0
4457,0
4458,1
4459,0
4460,1
4461,0
4462,1
4463,0
4464,0
4465,1
4466,1
4467,1
4468,0
4469,1
4470,0
4471,1
4472,0
4473,0
4474,0
4475,0
4476,0
4477,1
4478,1
4479,1
4480,0
4481,0
4482,0
4483,0
4484,0
4485,1
4486,0
4487,0
4488,1
4489,1
4490,1
4491,0
4492,0
4493,1
4494,1
4495,0
4496,0
4497,1
4498,1
4499,1
4500,1
4501,0
4502,0
4503,1
4504,1
4505,0
4506,1
4507,0
4508,1
4509,0
4510,0
4511,0
4512,0
4513,0
4514,1
4515,0
4516,0
4517,0
4518,0
4519,0
4520,0
4521,1
4522,0
4523,0
4524,0
4525,1
4526,1
4527,1
4528,1
4529,0
4530,1
4531,1
4532,1
4533,1
4534,0
4535,0
4536,0
4537,1
4538,0
4539,0
4540,1
4541,1
4542,1
4543,0
4544,0
4545,0
4546,0
4547,1
4548,0
4549,0
4550,0
4551,0
4552,1
4553,0
4554,1
4555,0
4556,0
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,1
4565,1
4566,0
4567,0
4568,0
4569,1
4570,0
4571,0
4572,0
4573,0
4574,1
4575,0
4576,0
4577,1
4578,1
4579,0
4580,0
4581,1
4582,1
4583,0
4584,0
4585,0
4586,1
4587,1
4588,1
4589,1
4590,1
4591,0
4592,1
4593,1
4594,0
4595,0
4596,1
4597,1
4598,0
4599,0
4600,0
4601,0
4602,1
4603,0
4604,1
4605,1
4606,0
4607,0
4608,1
4609,0
4610,0
4611,1
4612,0
4613,1
4614,0
4615,1
4616,0
4617,0
4618,0
4619,0
4620,1
4621,0
4622,1
4623,0
4624,0
4625,0
4626,1
4627,1
4628,1
4629,0
4630,0
4631,0
4632,1
4633,0
4634,0
4635,1
4636,0
4637,0
4638,1
4639,0
4640,1
4641,1
4642,0
4643,1
4644,1
4645,1
4646,0
4647,1
4648,0
4649,1
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4658,1
4659,1
4660,0
4661,0
4662,0
4663,0
4664,1
4665,1
4666,0
4667,0
4668,0
4669,0
4670,1
4671,0
4672,1
4673,0
4674,0
4675,0
4676,0
4677,0
4678,0
4679,0
4680,1
4681,0
4682,0
4683,0
4684,0
4685,1
4686,0
4687,0
4688,0
4689,0
4690,0
4691,1
4692,1
4693,1
4694,0
4695,0
4696,0
4697,0
4698,0
4699,0
4700,0
4701,1
4702,1
4703,0
4704,1
4705,1
4706,0
4707,1
4708,0
4709,0
4710,0
4711,1
4712,0
4713,1
4714,1
4715,0
4716,1
4717,0
4718,0
4719,0
4720,1
4721,0
4722,0
4723,0
4724,0
4725,1
4726,0
4727,1
4728,1
4729,1
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,0
4737,0
4738,1
4739,0
4740,0
4741,0
4742,0
4743,1
4744,1
4745,0
4746,1
4747,1
4748,0
4749,0
4750,0
4751,0
4752,0
4753,1
4754,0
4755,0
4756,0
4757,1
4758,1
4759,0
4760,1
4761,1
4762,1
4763,0
4764,0
4765,0
4766,0
4767,0
4768,1
4769,1
4770,0
4771,0
4772,1
4773,0
4774,0
4775,1
4776,0
4777,0
4778,0
4779,0
4780,0
4781,0
4782,0
4783,1
4784,1
4785,0
4786,0
4787,1
4788,0
4789,1
4790,0
4791,1
4792,1
4793,1
4794,1
4795,1
4796,0
4797,1
4798,1
4799,0
4800,0
4801,1
4802,1
4803,1
4804,1
4805,0
4806,1
4807,1
4808,1
4809,1
4810,1
4811,0
4812,1
4813,0
4814,0
4815,0
4816,0
4817,0
4818,1
4819,0
4820,1
4821,0
4822,0
4823,0
4824,1
4825,0
4826,0
4827,0
4828,0
4829,0
4830,1
4831,0
4832,1
4833,0
4834,0
4835,1
4836,1
4837,0
4838,0
4839,1
4840,1
4841,1
4842,0
4843,1
4844,0
4845,1
4846,0
4847,0
4848,0
4849,1
4850,0
4851,1
4852,0
4853,1
4854,1
4855,1
4856,1
4857,0
4858,1
4859,1
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,1
4869,0
4870,1
4871,0
4872,0
4873,1
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,1
4881,1
4882,1
4883,1
4884,0
4885,1
4886,0
4887,1
4888,0
4889,1
4890,0
4891,1
4892,1
4893,0
4894,1
4895,1
4896,0
4897,1
4898,1
4899,0
4900,1
4901,0
4902,0
4903,0
4904,1
4905,0
4906,0
4907,0
4908,1
4909,0
4910,1
4911,0
4912,0
4913,0
4914,1
4915,0
4916,0
4917,0
4918,0
4919,0
4920,0
4921,0
4922,0
4923,1
4924,0
4925,0
4926,0
4927,1
4928,1
4929,0
4930,1
4931,0
4932,1
4933,1
4934,0
4935,1
4936,0
4937,0
4938,0
4939,1
4940,0
4941,0
4942,0
4943,1
4944,0
4945,0
4946,0
4947,0
4948,0
4949,1
4950,0
4951,0
4952,1
4953,0
4954,0
4955,0
4956,0
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,0
4964,1
4965,1
4966,1
4967,1
4968,0
4969,0
4970,1
4971,0
4972,0
4973,0
4974,1
4975,1
4976,0
4977,1
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,1
4988,0
4989,1
4990,1
4991,1
4992,0
4993,0
4994,0
4995,0
4996,1
4997,1
4998,0
4999,1
5000,0
5001,1
5002,0
5003,1
5004,1
5005,1
5006,0
5007,1
5008,0
5009,0
5010,0
5011,0
5012,0
5013,0
5014,1
5015,1
5016,0
5017,1
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,1
5025,1
5026,1
5027,0
5028,1
5029,1
5030,0
5031,0
5032,1
5033,1
5034,0
5035,1
5036,0
5037,0
5038,0
5039,0
5040,0
5041,1
5042,0
5043,0
5044,0
5045,1
5046,0
5047,0
5048,0
5049,1
5050,1
5051,1
5052,1
5053,0
5054,0
5055,0
5056,1
5057,0
5058,1
5059,0
5060,0
5061,0
5062,1
5063,0
5064,0
5065,0
5066,1
5067,0
5068,1
5069,1
5070,0
5071,1
5072,0
5073,0
5074,0
5075,1
5076,1
5077,0
5078,1
5079,0
5080,1
5081,1
5082,0
5083,1
5084,0
5085,1
5086,0
5087,1
5088,0
5089,0
5090,1
5091,1
5092,1
5093,0
5094,1
5095,0
5096,0
5097,1
5098,0
5099,0
5100,0
5101,0
5102,1
5103,0
5104,1
5105,0
5106,0
5107,0
5108,1
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,1
5116,1
5117,0
5118,0
5119,1
5120,0
5121,0
5122,1
5123,1
5124,1
5125,0
5126,0
5127,1
5128,1
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,0
5136,1
5137,0
5138,0
5139,1
5140,0
5141,0
5142,1
5143,0
5144,0
5145,1
5146,0
5147,1
5148,1
5149,0
5150,1
5151,0
5152,1
5153,1
5154,0
5155,0
5156,1
5157,0
5158,0
5159,0
5160,1
5161,0
5162,0
5163,0
5164,1
5165,1
5166,0
5167,0
5168,0
5169,0
5170,0
5171,1
5172,1
5173,0
5174,0
5175,0
5176,0
5177,0
5178,1
5179,1
5180,1
5181,0
5182,1
5183,0
5184,1
5185,1
5186,1
5187,0
5188,0
5189,1
5190,0
5191,1
5192,0
5193,1
5194,1
5195,1
5196,0
5197,0
5198,1
5199,0
5200,1
5201,0
5202,0
5203,0
5204,1
5205,0
5206,1
5207,1
5208,1
5209,1
5210,1
5211,0
5212,0
5213,0
5214,1
5215,0
5216,0
5217,0
5218,0
5219,0
5220,1
5221,0
5222,1
5223,0
5224,0
5225,1
5226,1
5227,0
5228,0
5229,0
5230,1
5231,0
5232,0
5233,0
5234,0
5235,1
5236,1
5237,0
5238,0
5239,0
5240,0
5241,1
5242,0
5243,0
5244,1
5245,1
5246,1
5247,0
5248,1
5249,1
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,1
5258,0
5259,1
5260,0
5261,1
5262,0
5263,1
5264,1
5265,1
5266,0
5267,0
5268,0
5269,0
5270,1
5271,1
5272,0
5273,0
5274,0
5275,1
5276,0
5277,1
5278,0
5279,0
5280,0
5281,1
5282,0
5283,0
5284,0
5285,0
5286,1
5287,1
5288,1
5289,1
5290,1
5291,1
5292,0
5293,0
5294,1
5295,0
5296,0
5297,0
5298,1
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,1
5306,1
5307,1
5308,0
5309,0
5310,0
5311,1
5312,1
5313,1
5314,0
5315,1
5316,0
5317,1
5318,0
5319,1
5320,1
5321,0
5322,0
5323,1
5324,1
5325,0
5326,0
5327,0
5328,1
5329,0
5330,0
5331,0
5332,1
5333,0
5334,0
5335,1
5336,0
5337,0
5338,0
5339,1
5340,0
5341,0
5342,0
5343,0
5344,0
5345,1
5346,1
5347,1
5348,0
5349,0
5350,1
5351,1
5352,1
5353,0
5354,0
5355,1
5356,1
5357,1
5358,0
5359,1
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,1
5368,1
5369,1
5370,1
5371,1
5372,1
5373,0
5374,0
5375,1
5376,0
5377,1
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,1
5385,0
5386,1
5387,0
5388,0
5389,1
5390,0
5391,0
5392,0
5393,1
5394,1
5395,0
5396,0
5397,0
5398,0
5399,1
5400,0
5401,0
5402,0
5403,1
5404,1
5405,0
5406,0
5407,1
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,1
5417,0
5418,1
5419,0
5420,1
5421,0
5422,1
5423,0
5424,0
5425,1
5426,0
5427,0
5428,0
5429,0
5430,1
5431,0
5432,0
5433,1
5434,0
5435,0
5436,0
5437,0
5438,1
5439,1
5440,0
5441,0
5442,1
5443,1
5444,0
5445,1
5446,0
5447,0
5448,1
5449,1
5450,0
5451,1
5452,0
5453,1
5454,0
5455,0
5456,1
5457,1
5458,0
5459,0
5460,1
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,1
5475,0
5476,1
5477,1
5478,0
5479,0
5480,0
5481,0
5482,0
5483,1
5484,0
5485,1
5486,0
5487,0
5488,0
5489,1
5490,0
5491,1
5492,1
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,1
5500,0
5501,0
5502,0
5503,1
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,1
5513,0
5514,1
5515,0
5516,0
5517,0
5518,1
5519,1
5520,1
5521,1
5522,1
5523,1
5524,1
5525,0
5526,1
5527,0
5528,1
5529,1
5530,1
5531,0
5532,0
5533,0
5534,0
5535,0
5536,1
5537,0
5538,0
5539,1
5540,0
5541,0
5542,1
5543,1
5544,0
5545,0
5546,1
5547,1
5548,0
5549,1
5550,1
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,1
5558,1
5559,0
5560,1
5561,1
5562,0
5563,1
5564,1
5565,1
5566,1
5567,1
5568,0
5569,0
5570,1
5571,1
5572,0
5573,0
5574,0
5575,1
5576,0
5577,0
5578,0
5579,0
5580,1
5581,0
5582,0
5583,0
5584,1
5585,0
5586,1
5587,0
5588,0
5589,1
5590,0
5591,0
5592,1
5593,0
5594,0
5595,1
5596,1
5597,0
5598,0
5599,0
5600,1
5601,1
5602,1
5603,0
5604,0
5605,1
5606,1
5607,0
5608,1
5609,0
5610,0
5611,0
5612,1
5613,0
5614,0
5615,0
5616,1
5617,0
5618,1
5619,0
5620,0
5621,1
5622,1
5623,1
5624,1
5625,1
5626,0
5627,1
5628,1
5629,1
5630,1
5631,0
5632,1
5633,0
5634,1
5635,0
5636,0
5637,1
5638,0
5639,0
5640,0
5641,1
5642,0
5643,0
5644,0
5645,1
5646,1
5647,1
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,1
5656,1
5657,0
5658,1
5659,0
5660,1
5661,0
5662,1
5663,1
5664,0
5665,1
5666,0
5667,0
5668,1
5669,1
5670,0
5671,1
5672,0
5673,0
5674,0
5675,1
5676,0
5677,0
5678,1
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,1
5687,0
5688,1
5689,0
5690,0
5691,0
5692,0
5693,1
5694,0
5695,0
5696,1
5697,1
5698,0
5699,1
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,1
5707,1
5708,0
5709,0
5710,0
5711,0
5712,0
5713,0
5714,0
5715,1
5716,0
5717,0
5718,1
5719,0
5720,0
5721,1
5722,0
5723,1
5724,1
5725,0
5726,0
5727,0
5728,0
5729,0
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,0
5737,0
5738,0
5739,1
5740,1
5741,1
5742,1
5743,0
5744,1
5745,1
5746,1
5747,0
5748,0
5749,1
5750,0
5751,1
5752,1
5753,0
5754,0
5755,1
5756,1
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,1
5764,0
5765,0
5766,1
5767,0
5768,0
5769,1
5770,1
5771,0
5772,1
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,1
5780,0
5781,1
5782,0
5783,1
5784,0
5785,0
5786,0
5787,1
5788,0
5789,0
5790,0
5791,0
5792,1
5793,1
5794,1
5795,1
5796,0
5797,0
